begin_time,close_time,status,gender,birth_year,phone_type,stop_point,customer_id
3/1/2024 9:04,3/1/2024 9:09,succeed,M,1990,samsung,account-creation,9042
3/1/2024 9:01,3/1/2024 9:02,fail,M,1990,samsung,ocr-failed,9042
1/30/2024 19:44,2/2/2024 14:15,succeed,M,1997,,account-creation,9041
1/30/2024 19:59,1/30/2024 19:59,fail,,NA,,contract-agreement-rejected,9041
1/31/2024 18:53,1/31/2024 18:56,succeed,F,1990,Apple,account-creation,9040
3/1/2024 20:05,3/1/2024 20:05,pending,,NA,Apple,otp-failed,9039
3/3/2024 20:09,3/3/2024 20:09,pending,,NA,Apple,data-privacy-rejected,9039
3/3/2024 20:08,3/3/2024 20:11,succeed,F,1999,Apple,account-creation,9039
3/3/2024 20:09,3/3/2024 20:09,pending,,NA,Apple,data-privacy-rejected,9039
2/28/2024 18:00,2/29/2024 15:51,succeed,M,1989,Apple,account-creation,9038
3/1/2024 8:09,3/1/2024 8:10,pending,,NA,Apple,otp-failed,9037
3/1/2024 8:12,3/1/2024 8:17,succeed,F,1982,Apple,account-creation,9037
3/1/2024 8:11,3/1/2024 8:11,pending,,NA,Apple,otp-failed,9037
3/7/2024 10:42,3/7/2024 10:42,fail,,NA,,contract-agreement-rejected,9036
3/7/2024 13:44,3/7/2024 13:44,fail,,NA,,bank-check-failed,9036
3/7/2024 10:37,3/7/2024 19:15,succeed,M,1988,Apple,account-creation,9036
3/1/2024 19:22,3/1/2024 19:25,succeed,F,1988,samsung,account-creation,9035
3/1/2024 19:21,3/1/2024 19:22,fail,F,1988,samsung,ocr-failed,9035
3/1/2024 12:03,3/1/2024 12:03,pending,,NA,samsung,otp-failed,9035
3/1/2024 15:13,3/1/2024 15:15,succeed,F,1992,Apple,account-creation,9034
3/18/2024 14:10,3/18/2024 14:16,fail,,NA,,contract-agreement-rejected,9033
3/18/2024 14:27,3/18/2024 14:27,fail,,NA,,aml-check-failed,9033
3/18/2024 14:09,3/18/2024 14:34,succeed,M,1984,samsung,account-creation,9033
2/2/2024 15:17,2/2/2024 15:19,succeed,M,1983,Apple,account-creation,9032
3/18/2024 8:54,3/18/2024 8:58,fail,,NA,,contract-agreement-rejected,9031
3/18/2024 8:53,3/18/2024 8:58,succeed,F,1982,Apple,account-creation,9031
1/30/2024 19:44,2/2/2024 14:05,succeed,F,1994,,account-creation,9030
1/30/2024 19:42,1/30/2024 19:44,fail,F,1994,,ocr-failed,9030
1/30/2024 19:46,1/30/2024 19:46,fail,,NA,,contract-agreement-rejected,9030
3/15/2024 20:33,3/15/2024 20:35,fail,F,1985,Apple,ocr-failed,9029
3/15/2024 20:40,3/15/2024 20:40,fail,,NA,,contract-agreement-rejected,9029
3/18/2024 9:41,3/18/2024 9:41,fail,,NA,,bank-check-failed,9029
3/15/2024 20:37,3/18/2024 10:31,succeed,F,1985,Apple,account-creation,9029
2/29/2024 11:12,2/29/2024 11:13,pending,F,1984,samsung,ocr-failed,9028
2/29/2024 10:46,2/29/2024 10:54,fail,F,1984,samsung,ocr-failed,9028
2/29/2024 11:04,2/29/2024 11:06,pending,F,1984,samsung,ocr-failed,9028
2/29/2024 10:54,2/29/2024 10:55,fail,F,1984,samsung,ocr-failed,9028
2/29/2024 11:06,2/29/2024 11:07,pending,F,1984,samsung,bank-check-failed,9028
2/29/2024 11:13,2/29/2024 21:52,succeed,F,1984,samsung,account-creation,9028
3/1/2024 10:22,3/1/2024 10:25,succeed,F,1985,Apple,account-creation,9027
3/1/2024 9:10,3/4/2024 15:24,succeed,M,1983,Apple,account-creation,9026
2/28/2024 17:15,2/28/2024 17:20,succeed,F,1984,Apple,account-creation,9025
3/1/2024 8:44,3/1/2024 8:47,succeed,F,1997,Apple,account-creation,9024
2/29/2024 13:49,2/29/2024 13:49,pending,,NA,Apple,otp-failed,9023
2/29/2024 13:50,2/29/2024 13:51,pending,F,1984,Apple,ocr-failed,9023
2/29/2024 13:47,2/29/2024 13:47,pending,,NA,Apple,otp-failed,9023
3/1/2024 8:12,3/4/2024 15:59,succeed,F,1984,Apple,account-creation,9023
1/29/2024 10:59,1/29/2024 11:05,succeed,F,1993,,account-creation,9022
1/29/2024 10:58,1/29/2024 10:58,pending,,NA,,otp-failed,9022
1/29/2024 15:35,1/29/2024 15:37,succeed,F,1985,,account-creation,9021
1/29/2024 15:34,1/29/2024 15:34,pending,,NA,,otp-failed,9021
3/1/2024 9:53,3/1/2024 9:59,succeed,M,1975,samsung,account-creation,9020
3/1/2024 14:44,3/1/2024 14:46,fail,F,1992,Apple,ocr-failed,9019
3/1/2024 14:46,3/1/2024 14:47,fail,F,1992,Apple,ocr-failed,9019
1/26/2024 13:04,1/26/2024 13:06,succeed,M,1973,,account-creation,9018
1/26/2024 13:02,1/26/2024 13:02,pending,,NA,,otp-failed,9018
3/14/2024 15:01,3/14/2024 15:01,fail,,NA,,contract-agreement-rejected,9017
3/14/2024 14:57,3/14/2024 15:01,succeed,F,1999,Apple,account-creation,9017
3/1/2024 21:28,3/5/2024 19:29,fail,M,1986,Redmi,contract-agreement-rejected,9016
3/1/2024 11:48,3/1/2024 11:57,fail,,NA,Redmi,ocr-failed,9016
3/6/2024 8:57,3/6/2024 8:57,fail,,NA,,cif-creation-failed,9016
3/6/2024 8:54,3/6/2024 8:57,succeed,M,1986,Redmi,account-creation,9016
1/29/2024 9:48,1/29/2024 9:48,pending,,NA,,otp-failed,9015
1/29/2024 9:49,1/29/2024 9:51,succeed,F,1993,,account-creation,9015
3/11/2024 10:32,3/11/2024 10:32,fail,,NA,,contract-agreement-rejected,9014
3/8/2024 10:04,3/11/2024 10:33,succeed,F,1997,samsung,account-creation,9014
2/29/2024 19:32,2/29/2024 19:34,pending,F,1997,samsung,bank-check-failed,9014
3/11/2024 10:39,3/11/2024 10:39,fail,,NA,,contract-agreement-rejected,9013
3/11/2024 10:37,3/11/2024 10:39,succeed,F,1990,Apple,account-creation,9013
3/1/2024 22:31,3/1/2024 22:32,fail,F,1990,Apple,ocr-failed,9013
3/6/2024 8:24,3/6/2024 8:24,fail,,NA,Apple,data-privacy-rejected,9013
3/1/2024 22:32,3/6/2024 8:24,pending,F,1990,Apple,otp-failed,9013
3/6/2024 8:28,3/7/2024 16:18,fail,F,1990,,contract-agreement-rejected,9013
3/25/2024 15:41,3/25/2024 15:42,pending,F,1993,Apple,ocr-failed,9012
3/25/2024 15:42,3/25/2024 15:42,fail,F,1993,Apple,bank-check-failed,9012
3/22/2024 19:48,3/22/2024 19:48,pending,,NA,Apple,otp-failed,9012
3/4/2024 11:35,3/4/2024 11:35,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:33,3/4/2024 11:33,fail,F,1992,Apple,ocr-failed,9011
3/4/2024 11:25,3/4/2024 11:25,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:26,3/4/2024 11:26,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:37,3/4/2024 11:37,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:37,3/4/2024 11:37,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:23,3/4/2024 11:23,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:42,3/4/2024 11:42,fail,F,1992,vivo,ocr-failed,9011
3/4/2024 11:25,3/4/2024 11:25,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:31,3/4/2024 11:32,fail,F,1992,Apple,ocr-failed,9011
3/4/2024 11:34,3/4/2024 11:34,fail,F,1992,Apple,ocr-failed,9011
3/4/2024 11:35,3/4/2024 11:35,pending,,NA,samsung,otp-failed,9011
3/4/2024 11:39,3/4/2024 11:41,fail,F,1992,vivo,ocr-failed,9011
3/4/2024 12:28,3/4/2024 12:28,fail,,NA,,cif-creation-failed,9011
3/4/2024 12:26,3/4/2024 12:28,succeed,F,1992,Apple,account-creation,9011
1/30/2024 17:14,1/30/2024 17:14,pending,,NA,,otp-failed,9010
3/1/2024 9:40,3/1/2024 9:42,succeed,M,1994,Apple,account-creation,9010
3/1/2024 11:31,3/1/2024 11:36,succeed,F,1987,samsung,account-creation,9009
2/2/2024 17:34,2/2/2024 17:38,pending,F,1976,Apple,selfie-failed,9008
2/2/2024 17:43,2/2/2024 17:43,fail,F,1976,Apple,bank-check-failed,9008
2/2/2024 17:46,2/2/2024 17:48,succeed,F,1976,Apple,account-creation,9008
2/29/2024 15:31,2/29/2024 15:33,succeed,F,1991,Apple,account-creation,9007
3/1/2024 9:29,3/1/2024 9:29,pending,,NA,Apple,otp-failed,9006
3/4/2024 19:02,3/4/2024 19:06,succeed,F,1988,Apple,account-creation,9006
2/29/2024 13:49,2/29/2024 13:49,pending,,NA,Apple,otp-failed,9005
3/1/2024 8:05,3/1/2024 8:08,succeed,F,1991,Apple,account-creation,9005
3/4/2024 10:08,3/4/2024 10:09,pending,M,1979,Apple,ocr-failed,9004
3/12/2024 14:30,3/12/2024 14:30,fail,,NA,,contract-agreement-rejected,9004
3/12/2024 14:28,3/12/2024 14:30,succeed,M,1979,Apple,account-creation,9004
3/4/2024 10:06,3/4/2024 10:08,pending,M,1979,Apple,ocr-failed,9004
3/4/2024 10:16,3/4/2024 10:17,pending,M,1979,Apple,ocr-failed,9004
3/4/2024 10:14,3/4/2024 10:16,pending,M,1979,Apple,ocr-failed,9004
3/6/2024 9:37,3/6/2024 9:38,pending,M,1979,Apple,ocr-failed,9004
3/4/2024 10:13,3/4/2024 10:14,pending,M,1979,Apple,ocr-failed,9004
3/12/2024 14:13,3/12/2024 14:14,pending,M,1979,Apple,ocr-failed,9004
2/2/2024 19:32,2/2/2024 19:36,succeed,F,1980,Apple,account-creation,9003
3/1/2024 14:32,3/1/2024 14:33,pending,,NA,samsung,otp-failed,9002
3/1/2024 19:57,3/1/2024 20:00,pending,F,1987,samsung,bank-check-failed,9002
2/2/2024 14:06,2/2/2024 14:06,pending,,NA,samsung,otp-failed,9002
3/1/2024 19:55,3/1/2024 19:57,fail,F,1987,samsung,ocr-failed,9002
3/1/2024 21:19,3/1/2024 21:22,succeed,F,1987,samsung,account-creation,9002
3/1/2024 13:54,3/1/2024 13:55,pending,F,1993,Apple,ocr-failed,9001
2/29/2024 19:30,2/29/2024 19:30,pending,,NA,Apple,otp-failed,9001
3/1/2024 13:53,3/1/2024 13:54,pending,F,1993,Apple,ocr-failed,9001
3/1/2024 13:56,3/1/2024 13:56,pending,,NA,Apple,data-privacy-rejected,9001
2/29/2024 13:54,2/29/2024 13:54,pending,,NA,Apple,otp-failed,9000
2/29/2024 13:51,2/29/2024 13:51,pending,,NA,Apple,otp-failed,9000
2/29/2024 13:53,2/29/2024 13:53,pending,,NA,Apple,otp-failed,9000
3/15/2024 8:14,3/15/2024 8:14,pending,,NA,Apple,data-privacy-rejected,9000
3/15/2024 8:17,3/15/2024 8:17,fail,,NA,,cif-creation-failed,9000
3/15/2024 8:15,3/15/2024 8:17,succeed,F,1996,Apple,account-creation,9000
2/2/2024 15:22,2/2/2024 15:26,succeed,M,1989,samsung,account-creation,8999
2/2/2024 15:20,2/2/2024 15:22,fail,M,1989,samsung,ocr-failed,8999
1/31/2024 21:07,1/31/2024 21:07,pending,,NA,samsung,otp-failed,8999
3/1/2024 11:20,3/1/2024 11:23,succeed,M,1983,Apple,account-creation,8998
2/29/2024 13:43,2/29/2024 13:44,pending,,NA,Apple,otp-failed,8998
2/28/2024 19:35,3/7/2024 19:28,succeed,M,1976,samsung,account-creation,8997
2/28/2024 16:05,2/28/2024 16:09,succeed,F,1983,Apple,account-creation,8996
2/28/2024 15:42,2/28/2024 15:45,pending,F,1983,Apple,bank-check-failed,8996
2/28/2024 15:23,2/28/2024 15:26,pending,F,1983,Apple,bank-check-failed,8996
1/29/2024 9:24,1/29/2024 9:24,pending,,NA,,otp-failed,8995
1/29/2024 9:25,1/29/2024 9:26,succeed,F,1987,,account-creation,8995
3/1/2024 10:50,3/1/2024 10:55,succeed,F,1990,samsung,account-creation,8994
3/4/2024 14:38,3/4/2024 14:38,fail,,NA,,cif-creation-failed,8993
3/4/2024 14:34,3/4/2024 14:39,succeed,M,1993,Apple,account-creation,8993
3/1/2024 21:26,3/1/2024 21:29,succeed,F,1991,Apple,account-creation,8992
3/1/2024 8:37,3/1/2024 8:43,succeed,F,1987,Apple,account-creation,8991
3/3/2024 18:22,3/3/2024 18:25,succeed,M,1988,Apple,account-creation,8990
3/3/2024 18:16,3/3/2024 18:16,pending,,NA,Apple,data-privacy-rejected,8990
3/3/2024 18:15,3/3/2024 18:15,pending,,NA,Apple,data-privacy-rejected,8990
3/3/2024 18:10,3/3/2024 18:10,pending,,NA,Apple,data-privacy-rejected,8990
3/1/2024 14:37,3/7/2024 17:02,succeed,F,1986,Apple,account-creation,8989
1/27/2024 11:21,1/27/2024 11:21,pending,,NA,,otp-failed,8988
1/27/2024 11:23,1/29/2024 14:13,succeed,M,1980,,account-creation,8988
3/20/2024 20:58,3/20/2024 20:58,pending,,NA,samsung,data-privacy-rejected,8987
3/20/2024 20:59,3/20/2024 21:00,fail,,NA,,contract-agreement-rejected,8987
3/20/2024 20:58,3/21/2024 9:48,fail,M,1991,samsung,selfie-failed,8987
3/18/2024 10:52,3/18/2024 10:52,pending,M,1991,samsung,ocr-failed,8987
3/14/2024 15:29,3/14/2024 15:29,pending,,NA,samsung,otp-failed,8987
3/18/2024 10:53,3/18/2024 10:53,pending,M,1991,samsung,ocr-failed,8987
3/19/2024 17:04,3/19/2024 17:06,pending,M,1991,samsung,ocr-failed,8987
3/3/2024 7:26,3/3/2024 7:28,pending,F,1989,Apple,bank-check-failed,8986
2/29/2024 10:37,2/29/2024 10:37,pending,,NA,Apple,otp-failed,8986
3/3/2024 7:33,3/3/2024 7:35,succeed,F,1989,Apple,account-creation,8986
3/1/2024 9:56,3/1/2024 10:00,succeed,M,1991,Apple,account-creation,8985
3/3/2024 15:38,3/3/2024 15:41,succeed,F,1990,Apple,account-creation,8984
3/3/2024 15:28,3/3/2024 15:29,fail,F,1990,Apple,ocr-failed,8984
3/25/2024 15:28,3/25/2024 15:28,pending,,NA,Apple,data-privacy-rejected,8983
3/26/2024 6:42,3/26/2024 6:42,pending,,NA,Apple,otp-failed,8983
3/20/2024 9:21,3/20/2024 9:21,fail,,NA,,bank-check-failed,8983
3/20/2024 9:19,3/20/2024 9:21,fail,M,1986,Apple,bank-check-failed,8983
3/25/2024 15:24,3/25/2024 15:24,fail,,NA,,bank-check-failed,8983
3/25/2024 15:22,3/25/2024 15:24,fail,M,1986,Apple,bank-check-failed,8983
3/21/2024 17:18,3/21/2024 17:18,fail,,NA,,bank-check-failed,8983
3/21/2024 17:17,3/21/2024 17:18,fail,M,1986,Apple,bank-check-failed,8983
3/25/2024 17:38,3/26/2024 6:42,pending,,NA,Apple,ocr-failed,8983
3/20/2024 9:18,3/20/2024 9:18,fail,,NA,,bank-check-failed,8983
3/20/2024 9:17,3/20/2024 9:18,fail,M,1986,Apple,bank-check-failed,8983
3/25/2024 17:38,3/25/2024 17:38,pending,,NA,Apple,data-privacy-rejected,8983
3/1/2024 10:17,3/1/2024 10:21,succeed,M,1987,Apple,account-creation,8982
3/2/2024 12:32,3/2/2024 12:34,fail,M,1963,Redmi,ocr-failed,8981
3/1/2024 17:20,3/1/2024 17:23,fail,M,1963,Redmi,ocr-failed,8981
3/1/2024 16:31,3/1/2024 16:33,fail,M,1963,Redmi,ocr-failed,8981
3/2/2024 12:38,3/2/2024 12:39,fail,M,1963,Redmi,ocr-failed,8981
3/1/2024 17:23,3/1/2024 17:25,fail,M,1963,Redmi,ocr-failed,8981
3/20/2024 15:03,3/20/2024 15:09,fail,,NA,,contract-agreement-rejected,8981
3/20/2024 15:14,3/20/2024 15:14,fail,,NA,,aml-check-failed,8981
3/20/2024 15:02,3/20/2024 15:51,succeed,M,1963,Redmi,account-creation,8981
2/29/2024 14:53,2/29/2024 14:54,fail,M,1963,Redmi,ocr-failed,8981
2/29/2024 14:48,2/29/2024 14:52,fail,M,1963,Redmi,ocr-failed,8981
3/2/2024 12:40,3/2/2024 12:42,fail,M,1963,Redmi,ocr-failed,8981
3/1/2024 16:38,3/1/2024 16:40,fail,M,1963,Redmi,ocr-failed,8981
3/14/2024 14:54,3/14/2024 14:56,fail,,NA,Redmi,otp-failed,8981
3/12/2024 14:30,3/12/2024 14:32,fail,M,1963,Redmi,ocr-failed,8981
3/2/2024 12:30,3/2/2024 12:32,fail,M,1963,Redmi,ocr-failed,8981
3/1/2024 16:34,3/1/2024 16:34,pending,,NA,Redmi,data-privacy-rejected,8981
3/1/2024 8:03,3/1/2024 8:05,fail,M,1963,Redmi,ocr-failed,8981
3/13/2024 18:24,3/13/2024 18:24,fail,,NA,,contract-agreement-rejected,8980
3/13/2024 18:22,3/13/2024 18:24,succeed,M,1991,samsung,account-creation,8980
3/1/2024 11:10,3/1/2024 11:12,pending,M,1991,samsung,bank-check-failed,8980
3/22/2024 20:47,3/22/2024 20:51,fail,,NA,,contract-agreement-rejected,8979
3/22/2024 20:46,3/22/2024 20:51,succeed,M,1976,samsung,account-creation,8979
3/21/2024 14:05,3/21/2024 14:05,pending,,NA,samsung,otp-failed,8979
3/1/2024 15:14,3/1/2024 15:18,succeed,F,1984,OPPO,account-creation,8978
3/1/2024 11:06,3/1/2024 11:07,pending,F,1984,OPPO,ocr-failed,8978
3/1/2024 10:05,3/1/2024 10:05,pending,,NA,OPPO,otp-failed,8978
3/1/2024 10:36,3/1/2024 10:37,pending,F,1984,Apple,ocr-failed,8978
3/1/2024 7:57,3/1/2024 7:57,pending,F,1984,OPPO,ocr-failed,8978
2/29/2024 13:48,2/29/2024 13:49,pending,,NA,OPPO,otp-failed,8978
2/29/2024 14:48,2/29/2024 14:50,pending,F,1984,OPPO,ocr-failed,8978
2/29/2024 14:44,2/29/2024 14:47,pending,F,1984,OPPO,ocr-failed,8978
2/29/2024 16:20,2/29/2024 16:21,pending,F,1984,OPPO,ocr-failed,8978
2/29/2024 14:51,2/29/2024 14:52,pending,F,1984,OPPO,ocr-failed,8978
3/1/2024 10:38,3/1/2024 10:39,pending,F,1984,Apple,ocr-failed,8978
3/1/2024 10:07,3/1/2024 10:07,pending,,NA,OPPO,otp-failed,8978
3/1/2024 10:08,3/1/2024 10:09,pending,F,1984,OPPO,ocr-failed,8978
3/1/2024 17:28,3/1/2024 17:32,succeed,M,1982,samsung,account-creation,8977
2/29/2024 13:30,2/29/2024 13:32,succeed,M,1987,Apple,account-creation,8976
3/14/2024 14:56,3/14/2024 14:56,fail,,NA,,contract-agreement-rejected,8975
3/14/2024 14:54,3/14/2024 14:56,succeed,M,1992,Apple,account-creation,8975
3/1/2024 18:00,3/1/2024 18:00,pending,M,1992,,ocr-failed,8974
3/1/2024 17:57,3/1/2024 17:59,pending,M,1992,Apple,otp-failed,8974
2/5/2024 9:27,2/5/2024 9:30,succeed,M,1994,Apple,account-creation,8973
3/1/2024 15:09,3/1/2024 15:13,succeed,F,1986,samsung,account-creation,8972
3/1/2024 10:27,3/1/2024 10:27,pending,,NA,Apple,data-privacy-rejected,8971
3/1/2024 10:28,3/1/2024 10:30,pending,M,1986,Apple,bank-check-failed,8971
3/2/2024 8:14,3/2/2024 8:15,succeed,M,1986,Apple,account-creation,8971
2/28/2024 15:47,2/28/2024 18:10,succeed,M,1991,Apple,account-creation,8970
2/28/2024 15:45,2/28/2024 15:46,pending,,NA,Apple,otp-failed,8970
2/28/2024 15:17,2/28/2024 15:21,succeed,F,1983,Apple,account-creation,8969
3/3/2024 22:04,3/3/2024 22:04,pending,,NA,Apple,otp-failed,8968
3/3/2024 23:40,3/3/2024 23:49,succeed,F,1988,Apple,account-creation,8968
3/4/2024 23:13,3/4/2024 23:13,fail,,NA,,contract-agreement-rejected,8967
3/4/2024 23:11,3/4/2024 23:13,succeed,F,1998,Apple,account-creation,8967
3/4/2024 17:14,3/4/2024 17:14,pending,,NA,Apple,otp-failed,8967
3/1/2024 8:38,3/1/2024 8:41,succeed,M,1983,realme,account-creation,8966
3/1/2024 8:02,3/1/2024 8:05,succeed,F,1994,Apple,account-creation,8965
2/28/2024 15:34,2/28/2024 15:41,succeed,F,1984,samsung,account-creation,8964
2/28/2024 15:21,2/28/2024 15:21,pending,,NA,samsung,otp-failed,8964
2/28/2024 15:32,2/28/2024 15:32,pending,,NA,samsung,otp-failed,8964
1/30/2024 9:38,1/30/2024 9:39,succeed,F,1984,,account-creation,8963
1/30/2024 8:30,1/30/2024 8:30,pending,,NA,,otp-failed,8963
1/30/2024 15:19,1/30/2024 15:21,succeed,M,1988,,account-creation,8962
1/30/2024 15:18,1/30/2024 15:18,pending,,NA,,otp-failed,8962
3/1/2024 8:11,3/1/2024 8:13,succeed,F,1988,Apple,account-creation,8961
3/14/2024 18:59,3/14/2024 18:59,fail,,NA,,cif-creation-failed,8960
3/14/2024 18:55,3/14/2024 18:59,succeed,F,1993,Apple,account-creation,8960
2/19/2024 14:04,2/19/2024 14:07,succeed,F,1998,Apple,account-creation,8959
2/29/2024 21:02,3/3/2024 22:58,succeed,F,1985,Apple,account-creation,8958
3/4/2024 11:33,3/4/2024 11:36,succeed,F,1995,Apple,account-creation,8957
3/1/2024 15:38,3/1/2024 15:39,pending,F,1995,Apple,ocr-failed,8957
3/1/2024 15:43,3/1/2024 15:44,pending,F,1995,Apple,ocr-failed,8957
3/1/2024 15:47,3/1/2024 15:48,pending,F,1995,Apple,ocr-failed,8957
3/3/2024 21:39,3/3/2024 21:39,pending,F,1995,Apple,ocr-failed,8957
3/4/2024 8:04,3/4/2024 8:05,pending,F,1995,Apple,ocr-failed,8957
2/29/2024 14:47,2/29/2024 14:47,pending,,NA,Apple,otp-failed,8957
3/4/2024 8:01,3/4/2024 8:01,fail,,NA,Apple,ocr-failed,8957
3/1/2024 15:35,3/1/2024 15:35,pending,F,1995,Apple,ocr-failed,8957
3/4/2024 8:03,3/4/2024 8:04,pending,F,1995,Apple,ocr-failed,8957
3/1/2024 15:40,3/1/2024 15:40,pending,F,1995,Apple,ocr-failed,8957
3/3/2024 21:37,3/3/2024 21:38,pending,F,1995,Apple,ocr-failed,8957
3/10/2024 22:23,3/10/2024 22:23,fail,,NA,,contract-agreement-rejected,8956
3/10/2024 22:21,3/10/2024 22:23,succeed,F,1988,Apple,account-creation,8956
2/29/2024 11:42,2/29/2024 11:42,pending,,NA,Apple,otp-failed,8956
3/1/2024 9:10,3/1/2024 11:10,succeed,F,1985,OPPO,account-creation,8955
3/1/2024 8:14,3/1/2024 8:14,fail,F,1985,Apple,selfie-failed,8955
3/1/2024 8:16,3/1/2024 8:16,fail,F,1985,Apple,selfie-failed,8955
3/1/2024 8:17,3/1/2024 8:18,fail,F,1985,Apple,selfie-failed,8955
3/1/2024 9:00,3/1/2024 9:00,fail,F,1985,Apple,otp-failed,8955
2/2/2024 18:21,2/2/2024 18:22,fail,F,1985,,selfie-failed,8955
2/2/2024 21:01,2/2/2024 21:01,fail,F,1985,Apple,otp-failed,8955
2/29/2024 13:47,2/29/2024 13:47,pending,,NA,Apple,otp-failed,8955
2/2/2024 13:38,2/2/2024 13:41,pending,F,1985,Apple,selfie-failed,8955
2/2/2024 18:20,2/2/2024 18:20,fail,F,1985,Apple,otp-failed,8955
3/1/2024 6:03,3/1/2024 6:04,pending,F,1985,,selfie-failed,8955
2/2/2024 13:35,2/2/2024 13:36,pending,F,1985,Apple,bank-check-failed,8955
2/2/2024 9:23,2/2/2024 9:23,pending,,NA,Apple,otp-failed,8955
2/29/2024 22:46,2/29/2024 22:48,fail,F,1985,,selfie-failed,8955
3/1/2024 6:01,3/1/2024 6:02,fail,F,1985,Apple,otp-failed,8955
2/2/2024 13:37,2/2/2024 13:37,pending,,NA,Apple,otp-failed,8955
2/29/2024 22:17,2/29/2024 22:20,pending,F,1985,Apple,selfie-failed,8955
2/29/2024 22:45,2/29/2024 22:45,fail,F,1985,Apple,otp-failed,8955
2/2/2024 21:02,2/2/2024 21:02,pending,F,1985,,bank-check-failed,8955
2/2/2024 21:03,2/2/2024 21:05,pending,F,1985,Apple,selfie-failed,8955
3/1/2024 9:01,3/1/2024 9:01,pending,F,1985,,selfie-failed,8955
2/2/2024 10:36,2/2/2024 10:39,succeed,F,1977,samsung,account-creation,8954
2/29/2024 13:32,2/29/2024 13:32,pending,,NA,Apple,otp-failed,8953
3/1/2024 8:54,3/1/2024 8:57,succeed,F,1992,Apple,account-creation,8953
2/1/2024 16:44,2/2/2024 14:05,succeed,M,1984,samsung,account-creation,8952
2/29/2024 20:42,3/1/2024 19:04,succeed,M,1990,Apple,account-creation,8951
1/27/2024 9:11,1/27/2024 9:13,succeed,F,1979,,account-creation,8950
1/27/2024 9:10,1/27/2024 9:10,pending,,NA,,otp-failed,8950
1/27/2024 9:06,1/27/2024 9:06,pending,,NA,,otp-failed,8950
1/27/2024 9:10,1/27/2024 9:10,fail,F,1979,,ocr-failed,8950
3/1/2024 9:55,3/1/2024 9:58,succeed,F,1998,Apple,account-creation,8949
1/29/2024 14:36,1/29/2024 14:40,succeed,M,1984,,account-creation,8948
1/29/2024 14:34,1/29/2024 14:35,pending,,NA,,otp-failed,8948
3/2/2024 8:22,3/2/2024 8:22,pending,,NA,samsung,otp-failed,8947
3/2/2024 16:24,3/6/2024 10:51,succeed,M,1992,samsung,account-creation,8947
2/29/2024 19:38,2/29/2024 19:42,succeed,F,1991,Apple,account-creation,8946
3/4/2024 14:17,3/4/2024 14:17,fail,,NA,,cif-creation-failed,8945
3/4/2024 14:14,3/4/2024 14:17,succeed,M,1991,samsung,account-creation,8945
3/8/2024 17:42,3/8/2024 17:42,fail,,NA,,contract-agreement-rejected,8944
3/8/2024 17:40,3/8/2024 17:42,succeed,F,1989,Apple,account-creation,8944
3/6/2024 9:59,3/6/2024 9:59,pending,,NA,Apple,otp-failed,8944
2/29/2024 14:01,2/29/2024 14:01,pending,,NA,Apple,otp-failed,8944
3/6/2024 19:40,3/6/2024 19:40,pending,F,1989,Apple,ocr-failed,8944
2/29/2024 14:23,2/29/2024 14:25,succeed,M,1992,samsung,account-creation,8943
3/13/2024 18:47,3/13/2024 18:47,fail,,NA,,contract-agreement-rejected,8942
3/14/2024 9:37,3/14/2024 9:37,fail,,NA,,bank-check-failed,8942
3/12/2024 13:38,3/14/2024 9:50,succeed,F,1994,Apple,account-creation,8942
3/1/2024 8:46,3/1/2024 8:48,succeed,F,1993,Apple,account-creation,8941
3/1/2024 10:44,3/1/2024 10:47,succeed,F,1991,Apple,account-creation,8940
3/1/2024 9:41,3/1/2024 9:41,pending,,NA,Apple,otp-failed,8940
2/29/2024 11:58,2/29/2024 12:01,succeed,F,2001,Apple,account-creation,8939
3/1/2024 15:20,3/1/2024 15:23,pending,F,1984,samsung,bank-check-failed,8938
2/2/2024 10:51,2/2/2024 10:53,fail,,NA,samsung,ocr-failed,8938
2/2/2024 10:48,2/2/2024 10:48,pending,,NA,samsung,otp-failed,8938
3/1/2024 8:52,3/1/2024 8:55,fail,F,1984,samsung,ocr-failed,8938
3/1/2024 15:36,3/5/2024 17:55,succeed,F,1984,samsung,account-creation,8938
3/5/2024 10:15,3/5/2024 10:15,fail,,NA,,cif-creation-failed,8937
3/6/2024 17:51,3/6/2024 17:51,fail,,NA,,bank-check-failed,8937
3/5/2024 10:14,3/7/2024 14:15,succeed,F,1980,Apple,account-creation,8937
3/1/2024 10:30,3/4/2024 16:57,fail,F,1980,Apple,cif-creation-failed,8937
